25.05056	100
24.9902	-25.9744
24.93013	-9.5531
24.87034	8.41283
24.81084	25.81684
24.75163	36.7892
24.6927	38.63091
24.63404	39.36833
24.57567	40.02016
24.51757	41.14422
24.45975	43.417
24.4022	43.59851
24.34491	43.57705
24.2879	45.69448
24.23115	46.43444
24.17467	45.75699
24.11845	40.59104
24.06249	35.50056
24.00679	37.13349
23.95134	38.18178
23.89616	45.14761
23.84123	56.45893
23.78654	70.43816
23.73211	82.36716
23.67793	85.40115
23.62399	90.44687
23.5703	92.57902
23.51686	91.87954
23.46365	90.89734
23.41068	90.29436
23.35796	90.21457
23.30547	91.31154
23.25321	93.61354
23.20119	97.0744
23.1494	99.09228
23.09785	99.17119
23.04652	99.16387
22.99541	98.94328
22.94454	98.39933
22.89389	97.22449
22.84346	95.4162
22.79326	94.04776
22.74328	92.18269
22.69351	91.72512
22.64396	92.71048
22.59463	90.89708
22.5455	87.92575
22.4966	86.92377
22.44791	87.05524
22.39942	88.6486
22.35115	90.08309
22.30308	90.4874
22.25522	85.58042
22.20757	85.88848
22.16011	87.50049
22.11286	84.77155
22.06581	82.02332
22.01897	80.52412
21.97231	80.49928
21.92586	81.77945
21.87961	83.10627
21.83354	83.41767
21.78767	84.6191
21.742	85.79917
21.69651	86.9352
21.65122	87.90515
21.60611	88.34578
21.56119	88.0992
21.51646	88.07766
21.47191	88.94269
21.42755	91.26729
21.38337	91.98014
21.33937	92.26103
21.29555	92.06967
21.25191	92.33887
21.20845	93.09212
21.16517	94.69424
21.12206	96.21034
21.07913	96.30701
21.03637	97.56337
20.99379	98.75114
20.95138	99.95252
20.90914	99.99974
20.86707	99.99974
20.82517	99.23589
20.78343	97.13002
20.74187	94.3949
20.70047	91.48403
20.65923	87.82593
20.61816	84.71468
20.57725	82.78543
20.5365	82.81319
20.49592	84.49597
20.45549	87.16091
20.41522	89.98364
20.37511	92.21425
20.33516	93.2735
20.29537	92.91757
20.25573	91.29702
20.21625	88.79528
20.17691	86.0219
20.13773	82.89675
20.09871	80.28254
20.05983	81.17479
20.02111	81.39879
19.98253	82.11715
19.9441	84.05292
19.90582	84.41633
19.86769	83.74089
19.8297	83.3577
19.79186	84.78972
19.75416	86.67586
19.7166	88.36598
19.67919	90.13201
19.64192	92.67315
19.60479	94.35662
19.5678	95.94063
19.53095	96.47308
19.49423	95.89096
19.45766	95.52757
19.42122	95.16807
19.38492	95.13293
19.34876	94.79992
19.31273	95.08893
19.27683	95.40829
19.24106	94.26577
19.20543	92.74268
19.16993	92.49981
19.13456	92.66258
19.09933	93.25598
19.06421	94.0841
19.02923	94.77665
18.99438	94.82157
18.95966	94.0806
18.92506	93.08067
18.89059	91.91057
18.85624	90.85622
18.82202	89.79741
18.78792	88.60142
18.75395	87.94124
18.7201	87.80887
18.68637	88.16301
18.65276	88.94358
18.61927	90.01183
18.5859	92.44122
18.55265	93.5388
18.51952	94.84022
18.48651	96.07632
18.45362	96.71502
18.42084	96.60294
18.38818	95.72188
18.35563	94.20918
18.3232	92.3315
18.29089	90.73399
18.25868	89.16555
18.2266	88.1345
18.19462	87.75149
18.16275	87.98283
18.131	88.51636
18.09936	89.17042
18.06783	90.11667
18.03641	90.97119
18.00509	91.69696
17.97389	92.32007
17.94279	92.90905
17.9118	93.53227
17.88092	94.22771
17.85014	95.00264
17.81947	95.2457
17.78891	95.0832
17.75845	94.38038
17.72809	93.3926
17.69784	92.02528
17.66769	90.39884
17.63764	88.68869
17.6077	88.59488
17.57785	87.36936
17.54811	86.67243
17.51847	87.04961
17.48893	87.60467
17.45948	88.63473
17.43014	89.99301
17.40089	91.45106
17.37175	92.47279
17.3427	92.61166
17.31374	93.01111
17.28489	93.56013
17.25613	94.06697
17.22746	93.48089
17.1989	92.74186
17.17042	91.98329
17.14204	91.32856
17.11375	90.87603
17.08556	90.68584
17.05746	90.77365
17.02945	91.11305
17.00153	91.64422
16.9737	92.27963
16.94597	92.93004
16.91832	93.51756
16.89077	93.99793
16.86331	94.36847
16.83593	94.65793
16.80864	94.90528
16.78145	95.13795
16.75433	95.35846
16.72731	95.54364
16.70038	95.65791
16.67353	95.6762
16.64676	95.60607
16.62009	95.49537
16.59349	95.41906
16.56699	95.45086
16.54056	95.14642
16.51422	94.56268
16.48797	94.00981
16.4618	93.58122
16.43571	93.35458
16.4097	93.36726
16.38378	93.60627
16.35794	94.01602
16.33218	94.51694
16.3065	95.02617
16.2809	95.40855
16.25538	95.29397
16.22994	95.43498
16.20458	95.82551
16.1793	96.45833
16.1541	97.16596
16.12898	97.7443
16.10393	98.36032
16.07896	98.88502
16.05408	99.18001
16.02926	99.133
16.00452	98.36503
15.97987	96.93258
15.95528	95.34174
15.93077	93.87314
15.90634	92.77594
15.88198	92.20835
15.85769	92.20361
15.83348	92.67262
15.80935	93.44001
15.78528	94.29843
15.7613	94.95344
15.73738	95.23
15.71353	95.34044
15.68976	95.31967
15.66606	95.24546
15.64243	95.20776
15.61887	95.28287
15.59539	95.52007
15.57197	95.9406
15.54862	96.54338
15.52535	97.30885
15.50214	98.19411
15.479	99.05416
15.45593	99.78733
15.43293	99.77339
15.41	99.73395
15.38714	99.71409
15.36434	98.71278
15.34162	97.27326
15.31895	95.76762
15.29636	94.50687
15.27383	93.7288
15.25137	93.54729
15.22898	93.93166
15.20665	94.71391
15.18438	95.63788
15.16218	96.45152
15.14005	96.9975
15.11798	97.24464
15.09597	97.25034
15.07403	97.0974
15.05215	96.85434
15.03034	96.57738
15.00859	96.32607
14.9869	96.14778
14.96527	96.06358
14.94371	96.06124
14.9222	96.16942
14.90076	96.43334
14.87939	96.71948
14.85807	96.86374
14.83681	96.71003
14.81562	96.13433
14.79448	95.07898
14.77341	93.60746
14.75239	91.95975
14.73144	90.55258
14.71054	89.88431
14.68971	90.28347
14.66893	91.7798
14.64821	94.06548
14.62755	96.61149
14.60695	98.84633
14.5864	99.99968
14.56592	99.99969
14.54549	99.99969
14.52512	99.24393
14.5048	97.78253
14.48454	96.34073
14.46434	95.18059
14.4442	94.37043
14.42411	93.98745
14.40407	93.94511
14.3841	94.0966
14.36417	94.28699
14.3443	94.40071
14.32449	94.39126
14.30473	94.28575
14.28503	94.16658
14.26538	94.13809
14.24579	94.28764
14.22624	94.65114
14.20676	95.01289
14.18732	95.45522
14.16794	95.94701
14.14861	96.40152
14.12933	96.76169
14.11011	96.77446
14.09094	96.54544
14.07182	96.32749
14.05275	96.24901
14.03374	96.39004
14.01477	96.76116
13.99586	97.30036
13.977	97.88688
13.95819	98.25524
13.93943	98.29938
13.92072	98.30993
13.90205	98.22105
13.88344	97.71644
13.86488	97.2118
13.84637	96.84167
13.82791	96.65882
13.8095	96.62374
13.79113	96.62791
13.77282	96.5359
13.75455	96.23524
13.73633	95.67892
13.71816	94.90443
13.70004	94.02138
13.68197	93.17272
13.66394	92.48485
13.64596	92.02778
13.62803	91.80229
13.61015	91.75736
13.59231	91.82694
13.57452	91.96646
13.55677	92.17195
13.53908	92.474
13.52142	92.91253
13.50382	93.50616
13.48626	94.23024
13.46874	94.70736
13.45127	95.09149
13.43385	95.43117
13.41647	95.66065
13.39914	95.75922
13.38185	95.75968
13.3646	95.73448
13.3474	95.76545
13.33025	95.90971
13.31313	96.14968
13.29607	96.48426
13.27904	96.86441
13.26206	97.13309
13.24512	97.27471
13.22823	97.27909
13.21138	97.17191
13.19457	96.96797
13.17781	96.50608
13.16108	96.0386
13.1444	95.63148
13.12776	95.32435
13.11117	95.12967
13.09461	95.04709
13.0781	95.07572
13.06163	95.21973
13.0452	95.48497
13.02881	95.86886
13.01246	96.34887
12.99616	96.87648
12.97989	97.38206
12.96366	97.7906
12.94748	97.89292
12.93134	97.87734
12.91523	97.8048
12.89917	97.71102
12.88315	97.57857
12.86716	97.39109
12.85122	97.31376
12.83531	97.34597
12.81945	97.23099
12.80362	97.09794
12.78783	96.94705
12.77208	96.77469
12.75637	96.57123
12.7407	96.32506
12.72507	96.03143
12.70948	95.70174
12.69392	95.36764
12.6784	95.07704
12.66292	94.88225
12.64748	94.82455
12.63207	94.92112
12.61671	95.11227
12.60138	95.27624
12.58608	95.58528
12.57083	95.9534
12.55561	96.28629
12.54043	96.49899
12.52528	96.52995
12.51017	96.34984
12.4951	95.96431
12.48006	95.4102
12.46506	94.74692
12.4501	94.04525
12.43517	93.37725
12.42028	92.80699
12.40542	92.38444
12.3906	92.14139
12.37581	92.09064
12.36106	92.22901
12.34635	92.543
12.33167	93.01431
12.31702	93.62222
12.30241	94.34195
12.28783	95.1398
12.27329	95.96852
12.25878	96.76642
12.24431	97.46309
12.22987	97.99179
12.21547	98.30458
12.2011	98.38423
12.18676	98.2481
12.17245	97.94355
12.15818	97.53761
12.14395	97.10541
12.12974	96.72031
12.11557	96.44641
12.10144	96.33272
12.08733	96.40758
12.07326	96.6733
12.05922	97.10162
12.04522	97.3878
12.03124	97.68696
12.0173	97.97349
12.00339	98.19948
11.98952	98.32567
11.97567	98.33508
11.96186	98.23039
11.94808	98.03363
11.93433	97.68712
11.92061	97.29828
11.90692	97.02844
11.89327	96.89165
11.87965	96.868
11.86605	96.91279
11.85249	96.98219
11.83896	97.14212
11.82546	97.31476
11.812	97.56828
11.79856	97.9397
11.78515	98.44828
11.77177	99.0803
11.75843	99.67105
11.74511	99.9998
11.73182	99.9998
11.71857	99.9998
